Year,Month,Philly_Temp,M3,Dominion_South,TranscoZ6_nonNY,ChiCityGate,TranscoZ5_nonWGL,HenryHub,TranscoZ6_NY
2016,11,40.921875,2.400542734,2.261468751,2.502078863,2.732168866,2.756665317,2.741557087,2.486492545
2016,11,47.22395833,2.33039999,2.270499945,2.39260006,2.697799921,2.766700029,2.739500046,2.358599901
2016,11,48.43923611,2.33039999,2.270499945,2.39260006,2.697799921,2.766700029,2.739500046,2.358599901
2016,11,46.21875,2.33039999,2.270499945,2.39260006,2.697799921,2.766700029,2.739500046,2.358599901
2016,11,43.875,2.33039999,2.270499945,2.39260006,2.697799921,2.766700029,2.739500046,2.358599901
2016,11,44.09201389,2.373898459,2.359938364,2.410886349,2.820771541,2.797841522,2.826496864,2.38087237
2016,11,55.46006944,2.336582654,2.334950891,2.353763203,3.039917945,2.892429696,2.974688896,2.327713405
2016,11,57.77604167,2.350367382,2.218751215,2.597386124,3.211935115,3.070501352,3.164899906,2.579357993
2016,12,52.58506944,2.631704775,2.444512136,2.961602635,3.337230287,3.272896097,3.355838036,2.986282092
2016,12,44.93576389,2.847996247,2.689988027,3.142318724,3.399703293,3.392439401,3.411220414,3.177702768
2016,12,46.32986111,2.878000021,2.707900047,3.281399965,3.413199902,3.424400091,3.405299902,3.292500019
2016,12,44.46180556,2.878000021,2.707900047,3.281399965,3.413199902,3.424400091,3.405299902,3.292500019
2016,12,44.13194444,3.079099315,2.880050217,3.437306769,3.519828367,3.522657641,3.503308457,3.459767224
2016,12,41.72395833,3.365308323,3.117526611,3.602322045,3.693419159,3.664500484,3.655164727,3.629047065
2016,12,42.84027778,3.650798945,3.290970667,3.783247698,3.802552007,3.913831718,3.735656036,3.878932373
2016,12,39.15798611,3.914786073,3.367066875,4.007375403,3.770361108,4.194196256,3.711279496,4.161389561
2016,12,33.62847222,3.760203952,3.26693128,3.871499098,3.757631474,4.033864004,3.704642371,4.108196432
2016,12,31.92013889,3.542299986,3.200099945,3.683900118,3.820800066,3.798599958,3.750200033,4.022500038
2016,12,31.84201389,3.542299986,3.200099945,3.683900118,3.820800066,3.798599958,3.750200033,4.022500038
2016,12,42.59548611,3.462278832,3.177927265,3.643441029,3.736593395,3.690377021,3.659416375,3.833508487
2016,12,159.3524306,3.566655518,3.200493553,3.746200048,3.717471185,3.737057608,3.585389463,4.030450726
2016,12,38.44965278,6.230068544,3.192236265,4.031708719,3.777670659,5.80523995,3.559899788,12.29411558
2016,12,24.98611111,6.386745368,3.063560778,4.314708592,3.711360174,5.964401955,3.533640614,14.05613637
2016,12,21.15277778,3.712117099,2.911666627,4.010205674,3.770930755,3.883804722,3.506155598,6.060971667
2016,12,32.46006944,3.389300108,2.834599972,3.560600042,3.892100096,3.578999996,3.461199999,4.262899876
2016,12,47.90104167,3.389300108,2.834599972,3.560600042,3.892100096,3.578999996,3.461199999,4.262899876
2016,12,29.18055556,3.510328354,2.828670657,3.638777611,3.721095826,3.647610974,3.492441161,4.972876118
2016,12,28.15972222,3.383367066,2.824194826,3.55805556,3.44371645,3.549084089,3.442234512,4.816685255
2016,12,34.53819444,3.213568598,2.922712025,3.482254713,3.413685557,3.455936462,3.419143832,3.803075374
2016,12,41.46701389,3.222402572,3.007694289,3.558573128,3.506642281,3.547396648,3.522746513,3.50765068
2016,12,39.25,3.121546996,2.981546557,3.540456455,3.528282567,3.451537614,3.577613438,3.300068805
2016,12,42.20138889,3.093499899,2.968100071,3.522339782,3.533299923,3.33949995,3.588200092,3.251300097
2016,12,41.32465278,3.093499899,2.968100071,3.504223109,3.533299923,3.33949995,3.588200092,3.251300097
2016,12,41.14236111,3.093499899,2.968100071,3.486106437,3.533299923,3.33949995,3.588200092,3.251300097
2016,12,55.86284722,3.227682356,3.048918461,3.467989764,3.560455356,3.419471329,3.629954526,3.417720172
2016,12,40.23263889,3.383029427,3.175990763,3.564731205,3.596370161,3.570604008,3.666319731,3.662481082
2016,12,39.07291667,3.399662998,3.216967474,3.726756701,3.622339629,3.665417406,3.670814329,3.880610704
2016,12,37.11284722,3.395900011,3.211899996,3.782599926,3.639800072,3.68930006,3.681099892,4.021999836
2016,12,38.39236111,3.315729294,3.200041367,3.519117976,3.633222966,3.584116503,3.681548344,3.661107347
2017,1,44.10416667,3.234999895,3.1881001,3.253799915,3.626600027,3.478199959,3.681999922,3.297699928
2017,1,39.46701389,3.234999895,3.1881001,3.253799915,3.626600027,3.478199959,3.681999922,3.297699928
2017,1,43.515625,3.28686916,3.15930042,3.383996313,3.589080767,3.448603162,3.536606508,3.415190567
2017,1,45.66145833,3.43501574,3.13139617,3.561139622,3.519211875,3.472861631,3.381829103,4.060762864
2017,1,31.02951389,3.605691838,3.094333001,3.956085365,3.402195192,3.865372017,3.334784588,4.978203422
2017,1,29.67361111,4.902690914,3.047877964,5.150610847,3.321185083,4.978108942,3.310947678,6.631495507
2017,1,22.71875,6.133600235,3.039799929,6,3.325500011,5.75579977,3.326100111,7.904399872
2017,1,19.85590278,6.133600235,3.039799929,6,3.325500011,5.75579977,3.326100111,7.904399872
2017,1,18.83333333,4.664469081,2.936011623,4.601522747,3.205318776,4.487718254,3.223308261,5.62195274
2017,1,28.77256944,3.120275941,2.855665882,3.16477439,3.137763778,3.200884558,3.164942806,3.274022826
2017,1,46.05034722,3.018826046,2.84631747,3.107524367,3.223090361,3.194637033,3.244232194,3.125692881
2017,1,76.89236111,3.084643669,2.90348265,3.196489941,3.290176748,3.26008511,3.299177264,3.193916983
2017,1,69.17361111,3.214904775,2.999235873,3.303789121,3.312496286,3.34417352,3.340578955,3.396830041
2017,1,33.73090278,3.242399931,3.003299952,3.281289122,3.299099922,3.366300106,3.361099958,3.431499958
2017,1,35.02604167,3.242399931,3.003299952,3.258789124,3.299099922,3.366300106,3.361099958,3.431499958
2017,1,34.86111111,3.242399931,3.003299952,3.236289125,3.299099922,3.366300106,3.361099958,3.431499958
2017,1,41.40972222,3.198652349,2.984365989,3.213789127,3.267011749,3.331222328,3.333496191,3.340666525
2017,1,44.53819444,3.140449238,2.958922316,3.191289128,3.223140225,3.267299765,3.279491311,3.214271773
2017,1,44.76041667,3.098396855,2.931473325,3.175017433,3.171140629,3.200183623,3.234016393,3.144470712
2017,1,38.40972222,3.009263032,2.886084412,3.165017442,3.150330945,3.163393804,3.210863596,3.059325154
2017,1,44.43229167,2.947700024,2.861700058,3.155017452,3.170300007,3.165199995,3.206899881,3.008699894
2017,1,47.20833333,2.947700024,2.861700058,3.145017461,3.170300007,3.165199995,3.206899881,3.008699894
2017,1,40.90798611,3.004502148,2.878292207,3.135017471,3.146134178,3.140187155,3.176754963,3.046069709
2017,1,40.57986111,3.085018805,2.920411498,3.158235041,3.177107268,3.173147372,3.197521898,3.098847183
2017,1,46.92534722,3.116870801,2.971411498,3.214901654,3.226073457,3.241316429,3.251740444,3.146038708
2017,1,46.40451389,3.218973524,3.033273551,3.271568266,3.27729795,3.352097756,3.33666366,3.273119288
2017,1,40.69965278,3.292821355,3.001189041,3.272097177,3.273018372,3.437756283,3.355123961,3.448771076
2017,1,36.60590278,3.272200108,2.932100058,3.216097183,3.209899902,3.421499968,3.290400028,3.52940011
2017,1,37.32986111,3.272200108,2.932100058,3.160097189,3.209899902,3.421499968,3.290400028,3.52940011
2017,1,33.53645833,3.160240106,2.890245836,3.104097195,3.16973994,3.330118412,3.243064945,3.435078726
2017,1,33.03645833,2.994285391,2.821143852,3.0480972,3.072547769,3.121107641,3.100381049,3.176569791
2017,2,44.92013889,3.025454729,2.848709335,3.10470488,3.050826494,3.09199091,3.061003842,3.207020153
2017,2,40.11631944,3.172285778,2.896176556,3.190622886,3.074441962,3.195251372,3.107934052,3.537881757
2017,2,31.26041667,3.049792525,2.790939873,3.191872885,2.998671742,3.118665828,3.049519294,3.467915199
2017,2,29.18229167,2.864099979,2.692699909,3.193122884,2.934600115,3.027400017,3.0006001,3.261199951
2017,2,36.13368056,2.864099979,2.692699909,3.194372883,2.934600115,3.027400017,3.0006001,3.261199951
2017,2,44.20138889,2.753535229,2.623740267,3.195622882,2.906198993,2.953557291,2.962831607,2.952874294
2017,2,45.59027778,2.708967386,2.61977188,3.196872881,2.946908499,2.949853765,2.980007572,2.733333129
2017,2,59.27430556,2.996432651,2.743149855,3.198122879,3.021882002,3.097383786,3.042525836,3.669756297
2017,2,32.58333333,3.161497513,2.809022132,3.199372878,3.016437252,3.149337009,3.072669243,4.717812637
2017,2,28.33854167,2.884765221,2.691039274,3.160300863,2.936341673,2.999135787,3.011344951,3.906867878
2017,2,41.1875,2.663599968,2.564100027,3.080625844,2.866499901,2.87319994,2.926100016,2.8901999
2017,2,40.27951389,2.663599968,2.564100027,3.000950825,2.866499901,2.87319994,2.926100016,2.8901999
2017,2,77.80555556,2.727577095,2.590159217,2.921275807,2.863410746,2.877634571,2.919024682,2.891296143
2017,2,35.61805556,2.765691752,2.605238941,2.851285803,2.857360235,2.881651653,2.885093393,2.886271373
2017,2,39.14409722,2.796400798,2.616521565,2.791048306,2.848271266,2.916526967,2.887098956,2.993654366
2017,2,35.46875,2.757436564,2.589822083,2.730810809,2.825507756,2.870285074,2.867221059,2.905306274
2017,2,34.85243056,2.548190342,2.444632695,2.670573312,2.750104497,2.746593871,2.780679343,2.59810915
2017,2,47.52604167,2.435400009,2.348500013,2.610335815,2.690999985,2.704999924,2.743299961,2.494299889
2017,2,59.625,2.435400009,2.348500013,2.550098318,2.690999985,2.704999924,2.743299961,2.494299889
2017,2,50.64583333,2.435400009,2.348500013,2.48986082,2.690999985,2.704999924,2.743299961,2.494299889
2017,2,82.35243056,2.367287378,2.284473111,2.429623323,2.624431931,2.619248794,2.630144284,2.403715569
2017,2,48.18576389,2.19859884,2.15148872,2.417947866,2.5627813,2.534793456,2.523275399,2.206170542
2017,2,57.39236111,2.060978323,2.029484697,2.455172859,2.567751659,2.531069585,2.565577485,2.064470669
2017,2,62.14409722,2.075320845,2.021392128,2.492397852,2.54467883,2.499689517,2.54245403,2.139616652
2017,2,60.12326389,2.127099991,2.066999912,2.529622845,2.521899939,2.473799944,2.483500004,2.250400066
2017,2,40.04340278,2.127099991,2.066999912,2.566847838,2.521899939,2.473799944,2.483500004,2.250400066
2017,2,44.16493056,2.114394232,2.044079771,2.604072831,2.538990434,2.509625182,2.461127985,2.172222379
2017,2,54.94097222,2.097464427,2.01576816,2.641297824,2.573489743,2.534887675,2.476667445,2.070529983
2017,3,62.88715278,2.212833548,2.109754197,2.678522817,2.630561798,2.580951498,2.555209961,2.204004368
2017,3,47.75,2.402209514,2.227836834,2.715747811,2.658192959,2.603371728,2.591414958,2.503755084
2017,3,34.703125,2.470105482,2.256563564,2.752972804,2.645152323,2.604822466,2.545744154,2.940177796
2017,3,28.47222222,2.468499899,2.267100096,2.790197797,2.644500017,2.641700029,2.504100084,3.235599995
2017,3,27.21354167,2.468499899,2.267100096,2.82742279,2.644500017,2.641700029,2.504100084,3.235599995
2017,3,39.37326389,2.362917783,2.240841568,2.864647783,2.68919428,2.635122924,2.59149558,2.73748555
2017,3,54.43402778,2.253809637,2.198206462,2.901872776,2.70749302,2.596910039,2.629773312,2.253737763
2017,3,57.27256944,2.36978603,2.281453157,2.939097769,2.741836564,2.648310052,2.633562288,2.388991324
2017,3,58.55208333,2.666034486,2.477815114,2.976322762,2.857910354,2.829361104,2.7582046,2.821554415
2017,3,37.70486111,3.435389114,2.702653786,3.620321123,2.931285236,3.716051804,2.904935768,4.491135905
2017,3,26.50347222,4.031000137,2.831599951,4.25,2.950000048,4.510300159,2.981300116,5.853499889
2017,3,28.18576389,4.031000137,2.831599951,4.25,2.950000048,4.510300159,2.981300116,5.853499889
2017,3,30.390625,4.375848599,2.879333712,4.499131944,2.996139218,4.901188004,3.018620037,6.298848282
2017,3,30.51041667,4.773474649,2.910160172,4.999131944,3.037467838,5.479406619,3.046434098,6.211018653
2017,3,25.70138889,4.406904099,2.873417559,5.119205735,2.983619673,5.116611646,3.020605742,6.239319897
2017,3,31.53472222,3.507021348,2.770939091,4.856705747,2.852187254,3.753474408,2.925475332,5.025373923
2017,3,36.75868056,2.940191935,2.662337369,4.594205759,2.764018114,2.922999509,2.836781801,3.130634767
2017,3,38.77604167,2.855799913,2.637099981,4.331705771,2.75880003,2.908699989,2.827600002,3.033900023
2017,3,42.40972222,2.855799913,2.637099981,4.069205783,2.75880003,2.908699989,2.827600002,3.033900023
2017,3,44.11458333,2.852760534,2.686976217,3.806705795,2.821481574,2.941435954,2.873340615,3.000466492
2017,3,49.71701389,3.008945165,2.819612883,3.544205807,2.937864322,3.08082917,2.989605426,3.162667521
2017,3,39.92013889,3.033074698,2.859599809,3.281705819,2.94252057,3.121780693,3.020688034,3.233639885
2017,3,34.27777778,2.755887909,2.692680742,3.149509678,2.874515072,2.983648945,2.957132431,2.876401716
2017,3,45.35416667,2.573295004,2.522858058,3.148525426,2.861429992,2.909258528,2.926673137,2.588744937
2017,3,56.50347222,2.531399965,2.477200031,3.147541174,2.867199898,2.906800032,2.920000076,2.532399893
2017,3,43.359375,2.531399965,2.477200031,3.146556922,2.867199898,2.906800032,2.920000076,2.532399893
2017,3,49.69097222,2.609577534,2.554131912,3.14557267,2.888276453,2.948654135,2.935246868,2.612371272
2017,3,50.88194444,2.708579333,2.64754438,3.144588418,2.919365601,2.989454665,2.940933648,2.739985912
2017,3,52.33680556,2.80055078,2.712330184,3.143604166,2.977133381,3.013959903,2.981275483,2.857057335
2017,3,44.71527778,2.877184035,2.777045453,3.142619914,3.011348579,3.049516778,3.051480988,2.927947421
2017,3,43.76909722,2.888526486,2.803014332,3.141635662,2.971888511,3.057655005,3.085550713,2.912705718
2017,4,45.45833333,2.895299911,2.813299894,3.14065141,2.94630003,3.056200027,3.09980011,2.896600008
2017,4,51.38715278,2.895299911,2.813299894,3.139667158,2.94630003,3.056200027,3.09980011,2.896600008
2017,4,55.09548611,2.870087852,2.801341596,3.138682907,2.96847271,3.02879548,3.076281953,2.876520027
2017,4,66.12326389,2.882020019,2.803899084,3.137698655,3.070023941,3.033537248,3.061518826,2.889733528
2017,4,59.86111111,3.000617738,2.907789245,3.136714403,3.19265074,3.129180104,3.141303243,3.03107474
2017,4,50.31076389,3.108657798,3.018925748,3.135730151,3.177552996,3.212829784,3.21887809,3.169694715
2017,4,45.828125,3.04416748,2.976721909,3.134745899,3.09219308,3.188754458,3.209703914,3.063525899
2017,4,49.97395833,2.952399969,2.91260004,3.133761647,3.065299988,3.144099951,3.194099903,2.926000118
2017,4,53.98958333,2.952399969,2.91260004,3.132777395,3.065299988,3.144099951,3.194099903,2.926000118
2017,4,63.296875,2.884237444,2.852110746,3.131793143,3.050053077,3.125066319,3.173770808,2.886836493
2017,4,68.59895833,2.791085425,2.738334202,3.130808891,2.987315058,3.069028462,3.116029901,2.837036123
2017,4,68.06076389,2.755886709,2.676031597,3.129824639,2.949166701,3.011172157,3.036446591,2.797302167
2017,4,57.74826389,2.599906641,2.579205535,3.128840387,2.913258685,2.992193419,2.991808056,2.602276804
2017,4,57.06770833,2.453500032,2.49090004,3.127856135,2.867399931,2.994100094,2.989500046,2.435600042
2017,4,58.00520833,2.453500032,2.49090004,3.126871883,2.867399931,2.994100094,2.989500046,2.435600042
2017,4,73.26736111,2.453500032,2.49090004,3.125887631,2.867399931,2.994100094,2.989500046,2.435600042
2017,4,67.28993056,2.591220097,2.573761353,3.124903379,2.919916987,3.012286714,3.025424834,2.701872258
2017,4,58.31597222,2.78336362,2.687992808,3.123919127,2.957603,3.046096095,3.061251187,3.001091628
2017,4,53.84201389,2.820807116,2.720295565,3.122934875,2.949524859,3.085666596,3.092041466,3.039674565
2017,4,62.60243056,2.772311447,2.698779584,3.121950623,2.955155737,3.076864797,3.114431279,3.016207221
2017,4,56.5,2.704175118,2.626422077,3.120966371,2.909353892,3.003888682,3.072315338,2.953510432
2017,4,54.59722222,2.667999983,2.576699972,3.119982119,2.864900112,2.963799953,3.039000034,2.921600103
2017,4,54.30729167,2.667999983,2.576699972,3.118997867,2.864900112,2.963799953,3.039000034,2.921600103
2017,4,93.39409722,2.633769216,2.534148303,3.118013615,2.830220893,2.958568205,3.009751902,2.936199223
2017,4,54.86805556,2.580066938,2.48397554,3.117029363,2.80910189,2.898241791,2.969088993,2.794196038
2017,4,59.94791667,2.543759007,2.471716967,3.116045111,2.876513466,2.833681763,2.989041074,2.599528516
2017,4,108.2395833,2.504975673,2.439245983,3.115060859,2.924968927,2.826792003,3.046559134,2.545010599
2017,4,73.91666667,2.483099937,2.411499977,3.114076607,2.919500113,2.829099894,3.072799921,2.527499914
2017,4,75.88715278,2.483099937,2.411499977,3.113092355,2.919500113,2.829099894,3.072799921,2.527499914
2017,4,64.72395833,2.571292669,2.517580321,3.112108103,2.921891701,2.863529999,3.119537108,2.599100496
2017,5,67.734375,2.709627435,2.664111529,3.111123851,2.957384703,2.906072604,3.167447,2.733283684
2017,5,72.05208333,2.786505897,2.732799904,3.110139599,2.97475553,2.955654917,3.14094526,2.812093231
2017,5,61.56597222,2.817735915,2.760653565,3.109155347,2.951076486,2.997550185,3.100893562,2.838016848
2017,5,56.56076389,2.787370007,2.752225702,3.108171095,2.949329339,2.924753461,3.078583835,2.793837357
2017,5,62.02083333,2.771933061,2.747988915,3.107186844,2.956595556,2.865451362,3.070593783,2.768350196
2017,5,60.97916667,2.791300058,2.751199961,3.106202592,2.957900047,2.879499912,3.072400093,2.797199965
2017,5,52.03298611,2.791300058,2.751199961,3.10521834,2.957900047,2.879499912,3.072400093,2.797199965
2017,5,52.24305556,2.848151958,2.782640462,3.104234088,2.937371495,2.900676137,3.053466012,2.863518904
2017,5,55.515625,2.895235431,2.813801714,3.103249836,2.933441599,2.936100823,3.033951534,2.928257073
2017,5,58.81770833,2.910411508,2.84573697,3.102265584,3.016569143,2.983334832,3.071517563,2.953554685
2017,5,55.41319444,2.947161171,2.881588911,3.101281332,3.101636179,3.004342706,3.153198781,2.987726963
2017,5,54.77604167,2.931095133,2.87652883,3.10029708,3.108490506,2.970325532,3.2220124,2.956980434
2017,5,50.93923611,2.903599977,2.868200064,3.099312828,3.096800089,2.948499918,3.24729991,2.919300079
2017,5,60.08854167,2.903599977,2.868200064,3.098328576,3.096800089,2.948499918,3.24729991,2.919300079
2017,5,62.765625,2.877789902,2.83242472,3.097344324,3.088180059,2.999322834,3.257115733,2.906345207
2017,5,67.95486111,2.868442008,2.799190336,3.096360072,3.067142985,3.112932466,3.247368431,2.99569323
2017,5,75.51736111,2.910063419,2.784461098,3.09537582,3.049169261,3.181530061,3.194913908,3.139308808
2017,5,82.60243056,2.874511114,2.753645834,3.094391568,3.025413462,3.150528167,3.147151708,3.11637207
2017,5,81.87847222,2.785846266,2.722960797,3.093407316,3.02932268,2.997404612,3.109528976,2.884534197
2017,5,63.24652778,2.757999897,2.70539999,3.092423064,3.051700115,2.880500078,3.086699963,2.715699911
2017,5,61.61805556,2.757999897,2.70539999,3.091438812,3.051700115,2.880500078,3.086699963,2.715699911
2017,5,61.15625,2.789689512,2.724981743,3.09045456,3.08652866,2.960969685,3.14679058,2.808825501
2017,5,63.63194444,2.845117998,2.75611025,3.089470308,3.125486422,3.045886446,3.203563002,2.918145849
2017,5,62.67013889,2.796003667,2.714435331,3.088486056,3.078377761,3.059964526,3.152763939,2.924432611
2017,5,59.66666667,2.734209965,2.618647336,3.087501804,3.016785568,3.074285696,3.084423081,2.814549925
2017,5,67.65277778,2.596121537,2.493288572,3.086517552,2.982384071,2.964895436,3.082283751,2.535021514
2017,5,67.06423611,2.4454,2.40989995,3.0855333,2.95810008,2.850600004,3.101399899,2.355400085
2017,5,67.40451389,2.4454,2.40989995,3.084549048,2.95810008,2.850600004,3.101399899,2.355400085
2017,5,60.234375,2.4454,2.40989995,3.083564796,2.95810008,2.850600004,3.101399899,2.355400085
2017,5,59.61805556,2.394228301,2.360571836,3.082580544,2.925663005,2.917068389,3.076885405,2.474335632
2017,5,69.09201389,2.306526102,2.270141995,3.081596292,2.834055289,2.941298735,3.024695862,2.593352657
2017,6,72.87847222,2.258390814,2.230146339,3.08061204,2.747245604,2.878568735,2.96506125,2.535399306
2017,6,70.33680556,2.070762632,2.067719615,3.079627788,2.70833923,2.790936189,2.882525489,2.157515937
2017,6,66.48090278,1.893700004,1.903100014,3.078643536,2.697000027,2.722700119,2.831799984,1.835000038
2017,6,69.94097222,1.893700004,1.903100014,3.077659284,2.697000027,2.722700119,2.831799984,1.835000038
2017,6,69.24131944,1.95010351,1.941864962,3.076675032,2.768550715,2.792108214,2.869668027,1.967837138
2017,6,62.26736111,2.017513013,1.989520019,3.075690781,2.847127225,2.854775211,2.931915894,2.199359373
2017,6,59.85243056,2.044941624,2.000840821,3.074706529,2.857137979,2.823832485,2.974884852,2.260330579
2017,6,62.53819444,2.024380412,1.960948256,3.073722277,2.842014697,2.840459041,2.968637293,2.15687894
2017,6,69.8125,2.081768784,1.997473422,3.072738025,2.833713606,2.940344012,2.95974306,2.401317606
2017,6,77.34895833,2.17750001,2.077399969,3.071753773,2.844199896,2.999900103,2.976200104,2.714099884
2017,6,81.45138889,2.17750001,2.077399969,3.070769521,2.844199896,2.999900103,2.976200104,2.714099884
2017,6,83.85243056,2.219005329,2.11462034,3.069785269,2.885954448,3.054509739,3.026026445,2.9022942
2017,6,85.37152778,2.145103056,1.999182827,3.068801017,2.887690448,3.039643384,3.043264705,2.643163207
2017,6,77.85763889,1.969854658,1.834786281,3.067816765,2.802903985,2.855446669,2.955440357,2.151289745
2017,6,72.20833333,1.931527405,1.840144799,3.066832513,2.770059372,2.773834876,2.911012983,2.160028819
2017,6,72.88715278,1.948563701,1.86237812,3.065848261,2.808108335,2.834355041,2.945267933,2.293557182
2017,6,75.20138889,1.944599986,1.868700027,3.064864009,2.834599972,2.861799955,2.969000101,2.378200054
2017,6,120.2013889,1.944599986,1.868700027,3.063879757,2.834599972,2.861799955,2.969000101,2.378200054
2017,6,79.44965278,1.964480747,1.868102071,3.062895505,2.800468874,2.874406045,2.913941893,2.551695463
2017,6,79.140625,1.972740972,1.861022571,3.061911253,2.767794071,2.898211269,2.86223695,2.688930533
2017,6,76.65451389,1.958259187,1.844534728,3.060927001,2.784099136,2.913784723,2.873573617,2.506055756
2017,6,79.94444444,1.959735587,1.83833663,3.059942749,2.754504287,2.887357531,2.865853495,2.414260639
2017,6,80.90972222,1.886718916,1.802886971,3.058958497,2.695599791,2.827600105,2.855133491,2.330333237
2017,6,81.13888889,1.809000015,1.763299942,3.057974245,2.681200027,2.798700094,2.859899998,2.190700054
2017,6,78.56423611,1.809000015,1.763299942,3.056989993,2.681200027,2.798700094,2.859899998,2.190700054
2017,6,74.26041667,1.845373256,1.792797188,3.056005741,2.729182784,2.498047668,2.918296475,2.156220174
2017,6,71.18923611,1.88568714,1.810541633,3.055021489,2.806100255,2.405417985,2.978046695,2.088465162
2017,6,71.53819444,1.966780338,1.866762136,3.054037237,2.837142165,2.690344482,2.996289807,2.306125736
2017,6,77.25868056,2.103096503,1.987419126,3.053052985,2.836609787,2.796636929,3.009115933,2.670510751
2017,6,82.03819444,2.066183526,1.984890996,3.052068733,2.753430021,2.792328789,2.974305218,2.654248622
2017,7,79.13194444,1.969799995,1.929700017,3.051084481,2.672499895,2.755100012,2.943900108,2.524600029
2017,7,81.42881944,1.969799995,1.929700017,3.050100229,2.672499895,2.755100012,2.943900108,2.524600029
2017,7,83.20833333,1.969799995,1.929700017,3.049115977,2.672499895,2.755100012,2.943900108,2.524600029
2017,7,79.80555556,1.969799995,1.929700017,3.048131725,2.672499895,2.755100012,2.943900108,2.524600029
2017,7,76.25,2.003333196,1.948036141,3.047147473,2.71564958,2.78733763,2.920880298,2.378409379
2017,7,72.25,2.041136031,1.975418963,3.046163221,2.73219376,2.74580773,2.887037237,2.208578847
2017,7,75.76909722,2.044103866,1.985496218,3.045178969,2.698024726,2.469204184,2.8825283,2.185351623
2017,7,78.36805556,2.042999983,1.986600041,3.044194718,2.690900087,2.265700102,2.888799906,2.184900045
2017,7,76.57118056,2.042999983,1.986600041,3.043210466,2.690900087,2.265700102,2.888799906,2.184900045
2017,7,78.44791667,2.113155538,2.048932862,3.042226214,2.723835272,2.596248333,2.899911193,2.55814951
2017,7,83.17881944,2.26387103,2.176922754,3.041241962,2.817738378,2.994522072,2.950163867,3.00794241
2017,7,84.39409722,2.314554366,2.236022859,3.04025771,2.868286992,3.064685077,2.982723602,3.064213463
2017,7,84.17708333,2.168802827,2.107624272,3.039273458,2.820728505,3.036563049,2.957414425,2.727808401
2017,7,75.52604167,2.060521795,1.993968768,3.038289206,2.786938361,2.98202626,2.933917013,2.389512747
2017,7,79.5,2.068700075,2.003000021,3.037304954,2.790299892,2.960000038,2.928999901,2.371400118
2017,7,78.47743056,2.068700075,2.003000021,3.036320702,2.790299892,2.960000038,2.928999901,2.371400118
2017,7,78.85590278,2.216734191,2.144656489,3.03533645,2.847102017,3.019642203,2.974541293,2.612659493
2017,7,80.390625,2.373921706,2.279875875,3.034352198,2.951834397,3.114727995,3.052936673,3.001641205
2017,7,83.86805556,2.375971452,2.258747463,3.033367946,3.003138007,3.188216922,3.09342316,3.18611959
2017,7,86.76909722,2.301537896,2.182168896,3.032383694,3.010586082,3.199245745,3.101548887,3.182892521
2017,7,86.375,2.182126536,2.052331947,3.031399442,2.948330874,3.136522326,3.064330947,2.898995627
2017,7,84.96180556,2.131099939,1.985299945,3.03041519,2.881599903,3.101200104,3.026499987,2.654599905
2017,7,79.22222222,2.131099939,1.985299945,3.029430938,2.881599903,3.101200104,3.026499987,2.654599905
2017,7,77.33680556,2.014456371,1.917785211,3.028446686,2.848614825,2.976036116,2.99406303,2.426943193
2017,7,71.54513889,1.863815598,1.808543725,3.027462434,2.815599224,2.862008097,2.961549477,2.13890487
2017,7,72.27256944,1.760543383,1.702674109,3.026478182,2.799307472,2.869466119,2.94296522,1.911336604
2017,7,74.40625,1.702158329,1.651353095,3.02549393,2.786536677,2.845467337,2.923302686,1.814147874
2017,7,77.51909722,1.678125727,1.651098062,3.024509678,2.786164736,2.815885262,2.920506865,1.811662496
2017,7,72.11631944,1.641800046,1.637199998,3.023525426,2.781899929,2.805700064,2.918499947,1.735800028
2017,7,72.99652778,1.641800046,1.637199998,3.022541174,2.781899929,2.805700064,2.918499947,1.735800028
2017,7,78.19444444,1.773839969,1.741536485,3.021556922,2.780953249,2.802859904,2.877443079,2.197491337
2017,8,81.58333333,1.977154925,1.891493598,3.02057267,2.746765779,2.804982586,2.793996766,2.683576232
2017,8,75.51388889,2.018353347,1.92643577,3.019588418,2.740405529,2.834913113,2.760867729,2.637136178
2017,8,76.55381944,1.864482089,1.808674324,3.018604166,2.761920087,2.80519092,2.773488508,2.221759609
2017,8,79.10590278,1.628088513,1.582959538,3.017619914,2.714046498,2.725086829,2.766585535,1.792427972
2017,8,73.84027778,1.515799999,1.464599967,3.016635662,2.671700001,2.700000048,2.756299973,1.712100029
2017,8,72.05729167,1.515799999,1.464599967,3.01565141,2.671700001,2.700000048,2.756299973,1.712100029
2017,8,68.44618056,1.622328795,1.549803094,3.014667158,2.676184407,2.752766218,2.75291181,1.780810617
2017,8,72.64409722,1.726261625,1.653686981,3.013682907,2.693405704,2.805451644,2.762056231,1.858171541
2017,8,75.82986111,1.675614784,1.628551069,3.012698655,2.746908087,2.853032717,2.814610894,1.823499491
2017,8,75.93576389,1.678075536,1.630092571,3.011714403,2.806684489,2.889541342,2.864267026,1.879853153
2017,8,75.60243056,1.674637654,1.644906952,3.010730151,2.843288302,2.908691672,2.894129134,1.850900213
2017,8,75.53472222,1.620399952,1.613999963,3.009745899,2.861099958,2.940000057,2.914599895,1.720800042
