Date,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,GS-PIQ: PJM-E Demand Forecast (Mod) Multi-Day (Details)(4354)-MW,GS-PIQ: MISO Demand Forecast (Zonal Sum) Multi-Day (Details)(47581)-MW,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows MISO imports 5Min(7732)-MW,PJM: InterTieFlow-NYIS(6096)-MW,PJM: InterTieSched- Total Exports(5806)-MW
11/13/2021,17038.054054054053,30294.405405405407,73440.67567567568,51.37837837837838,55.486486486486484,47.54054054054054,44.270270270270274,46.270270270270274,2567.2567567567567,-1008.9002702702704,4868.72972972973
11/13/2021,17361.513513513513,30721.64864864865,75176.08108108108,52.91891891891892,58.432432432432435,49.972972972972975,46.513513513513516,48.648648648648646,2618.172162162162,-1028.567027027027,5169.594594594595
11/13/2021,17550.54054054054,30993.72972972973,76126.27,54.432432432432435,60.91891891891892,52.4054054054054,48.78378378378378,51.21621621621622,2683.2040540540543,-1053.1818918918918,5219.918918918919
11/13/2021,17651.243243243243,31142.54054054054,76679.81081081081,55.810810810810814,62.729729729729726,54.21621621621622,50.86486486486486,53.37837837837838,2628.348648648649,-1017.497837837838,5251.648648648648
11/13/2021,17708.108108108107,31302.837837837837,77058.94594594595,56.972972972972975,63.945945945945944,55.729729729729726,52.5945945945946,55.32432432432432,2567.4459459459454,-973.7118918918918,5225.783783783784
11/13/2021,17792.45945945946,31541.432432432433,77394.70243243244,57.270270270270274,64.89189189189189,56.62162162162162,53.86486486486486,56.5945945945946,2436.078108108108,-913.9689189189189,5184.054054054054
11/13/2021,18019.27027027027,31987.135135135137,77837.5945945946,57.37837837837838,65.05405405405405,57.24324324324324,54.729729729729726,57.486486486486484,2331.255405405405,-877.8829729729729,5162.864864864865
11/13/2021,18457.837837837837,32810.16216216216,78513.83783783784,56.7027027027027,64.83783783783784,57.21621621621622,55.0,57.83783783783784,2316.9683783783785,-900.809189189189,5111.72972972973
11/13/2021,18988.513513513513,33893.64864864865,79655.16216216216,55.86486486486486,63.37837837837838,56.54054054054054,54.75675675675676,57.648648648648646,2265.027027027027,-916.0608108108111,5150.8378378378375
11/13/2021,19082.18918918919,34137.51351351351,80938.62162162163,55.4054054054054,61.351351351351354,55.351351351351354,53.75675675675676,56.67567567567568,2364.3808108108105,-1004.444054054054,5388.8378378378375
11/13/2021,18836.837837837837,33743.21621621621,81194.91891891892,54.7027027027027,59.13513513513514,53.810810810810814,52.486486486486484,55.16216216216216,2433.9613513513514,-1003.3237837837838,5355.918918918919
11/13/2021,18470.243243243243,33092.48648648649,80199.81081081081,54.0,57.189189189189186,52.16216216216216,51.24324324324324,53.432432432432435,2394.8397297297297,-972.5181081081082,5199.972972972973
11/13/2021,17943.54054054054,32198.243243243243,78363.54054054055,53.24324324324324,55.67567567567568,50.7027027027027,49.91891891891892,51.91891891891892,2493.195675675676,-958.168918918919,5203.027027027027
11/13/2021,17214.945945945947,30784.675675675677,75797.5945945946,52.891891891891895,54.513513513513516,49.5945945945946,48.945945945945944,50.62162162162162,2667.3494594594595,-961.2002702702704,5163.5675675675675
11/13/2021,16420.45945945946,29237.81081081081,72630.35162162161,52.0,53.810810810810814,48.648648648648646,48.351351351351354,49.67567567567568,2694.7813513513515,-901.3224324324323,5246.405405405405
11/14/2021,15677.162162162162,27920.91891891892,69457.48648648648,51.45945945945946,52.945945945945944,47.945945945945944,47.5945945945946,49.027027027027025,2741.727567567568,-905.7227027027027,4829.7027027027025
11/14/2021,15039.263157894737,26829.236842105263,66562.8947368421,50.973684210526315,52.18421052631579,47.28947368421053,46.68421052631579,48.05263157894737,3043.3218421052634,-848.1426315789473,5141.4473684210525
11/14/2021,14696.594594594595,26248.81081081081,65181.64864864865,50.37837837837838,51.945945945945944,47.08108108108108,46.13513513513514,47.62162162162162,3271.417027027027,-857.09,5352.486486486487
11/14/2021,14432.638888888889,25745.194444444445,64008.5,50.666666666666664,52.138888888888886,47.611111111111114,46.333333333333336,47.611111111111114,3335.754166666667,-841.6061111111109,5402.722222222223
11/14/2021,14396.432432432432,25848.324324324323,63818.35135135135,49.54054054054054,50.86486486486486,46.351351351351354,45.108108108108105,46.62162162162162,3212.707027027027,-787.7548648648647,5278.459459459459
11/14/2021,14510.918918918918,26192.972972972973,64056.02702702703,48.729729729729726,50.270270270270274,45.83783783783784,44.648648648648646,46.108108108108105,3134.333243243243,-741.4083783783784,5091.378378378378
11/14/2021,14836.324324324325,26841.216216216217,65099.24324324324,48.7027027027027,50.0,45.7027027027027,44.21621621621622,45.648648648648646,3013.7099999999996,-705.2708108108109,4879.324324324324
11/14/2021,15298.54054054054,27617.891891891893,66963.51351351352,48.4054054054054,49.5945945945946,45.648648648648646,43.91891891891892,45.37837837837838,2892.622432432432,-776.6756756756756,4767.405405405405
11/14/2021,15885.081081081082,28501.27027027027,69444.16216216216,48.972972972972975,51.2972972972973,46.32432432432432,44.21621621621622,45.54054054054054,2823.612702702703,-875.2618918918918,4855.513513513513
