Date,DayOfWeek,Hour,DEMAND-MISO,DEMAND-PJM,WIND-PJM,WIND-MISO,NATGAS-TRANSCO-Z6,NATGAS-TETCO,NATGAS-CHICAGO,TEMP-NY,TEMPERATURE-SOUTHERN-PJM,TEMPERATURE-WESTERN-PJM,TEMPERATURE-COMED,TEMP-MISO,IMPORT-PJM,IMPORT-NY
12/17/2021 11:00,Friday,11,76210,88017,1016.73,6797,3.09,3.07,3.59,58,64,43,33,38,4138.42,-1423.17
12/17/2021 12:00,Friday,12,75630,87173,1108.16,6550,3.1,3.08,3.59,59,65,44,36,39,4464.92,-1214.67
12/17/2021 13:00,Friday,13,75300,86531,1255.14,6245,3.11,3.09,3.58,58,66,46,38,41,4599.17,-1014.75
12/17/2021 14:00,Friday,14,74960,86196,1398.91,6055,3.12,3.1,3.58,58,66,47,38,42,4509.33,-1049.42
12/17/2021 15:00,Friday,15,74580,86393,1603.21,6037,3.13,3.11,3.58,58,65,48,38,43,4842.75,-1132.08
12/17/2021 16:00,Friday,16,74700,88690,1940.37,5915,3.14,3.12,3.58,56,64,47,38,43,4242.08,-1540.58
12/17/2021 17:00,Friday,17,76120,92898,2547.31,5804,3.15,3.13,3.58,56,61,46,37,42,4934.83,-1368.92
12/17/2021 18:00,Friday,18,77420,93242,2714.66,5801,3.16,3.14,3.58,54,58,45,37,40,5175.42,-1488.42
12/17/2021 19:00,Friday,19,76280,91471,2693.74,5560,3.17,3.15,3.58,54,56,44,36,40,5001.67,-1462.83
12/17/2021 20:00,Friday,20,74920,89055,2655.29,4994,3.18,3.16,3.57,51,54,44,36,39,4752.08,-1232.5
12/17/2021 21:00,Friday,21,73100,86409,2483.09,4370,3.19,3.17,3.57,50,54,43,36,39,4890.08,-1467.33
12/17/2021 22:00,Friday,22,70500,82695,2319.1,3987,3.21,3.18,3.57,49,53,43,36,39,5265.33,-1545.08
12/17/2021 23:00,Friday,23,67480,78511,1976.67,3961,3.22,3.19,3.57,48,53,43,36,39,4550.42,-1171.92
12/18/2021 0:00,Saturday,0,66600,76162,1962.96,4354,3.23,3.2,3.57,48,55,41,38,38,4308.5,-525.33
12/18/2021 1:00,Saturday,1,64470,73936,1939.02,4593,3.24,3.21,3.57,46,54,41,38,38,3863.33,-555.42
12/18/2021 2:00,Saturday,2,63120,72725,1976.18,5135,3.25,3.22,3.56,47,53,41,38,38,4008.92,-737
12/18/2021 3:00,Saturday,3,62470,72358,1967.32,6066,3.26,3.23,3.56,47,54,41,36,38,4205.67,-635.33
12/18/2021 4:00,Saturday,4,62390,72828,1919.57,7462,3.27,3.24,3.56,46,54,42,36,38,4296.5,-824.58
12/18/2021 5:00,Saturday,5,63190,74835,2071.13,9101,3.28,3.25,3.56,44,53,42,36,38,4159,-747.75
12/18/2021 6:00,Saturday,6,64910,77988,2497.06,10269,3.29,3.26,3.56,44,53,43,35,38,4335.33,-735.17
12/18/2021 7:00,Saturday,7,67330,81283,2592.48,10548,3.3,3.27,3.56,42,53,44,35,38,4048.17,-611.92
12/18/2021 8:00,Saturday,8,69620,83735,2863.4,11333,3.31,3.28,3.56,43,52,44,35,37,3957.42,-843.33
12/18/2021 9:00,Saturday,9,71310,85048,3263.88,12047,3.32,3.29,3.55,41,55,45,35,37,4397.25,-949.5
12/18/2021 10:00,Saturday,10,72370,85163,3564.3,12346,3.33,3.3,3.55,39,57,47,35,37,4516.42,-1000.83
12/18/2021 11:00,Saturday,11,72780,84685,3904.15,12236,3.34,3.31,3.55,40,59,48,36,38,4803.75,-863.58
12/18/2021 12:00,Saturday,12,72650,83728,4280.91,11863,3.35,3.32,3.55,41,61,49,36,38,4967.25,-880.67
12/18/2021 13:00,Saturday,13,72300,82618,4519.09,11478,3.37,3.33,3.55,41,62,50,36,39,4675.5,-1095.17
12/18/2021 14:00,Saturday,14,71890,81998,4602.4,10994,3.38,3.34,3.55,42,63,50,37,39,4572.83,-1363.33
12/18/2021 15:00,Saturday,15,71780,82371,4586.49,10368,3.39,3.35,3.54,43,63,50,37,39,4675.17,-1375.75
12/18/2021 16:00,Saturday,16,72570,85012,4532.92,9585,3.4,3.36,3.54,43,62,49,37,39,4393.25,-1285.42
12/18/2021 17:00,Saturday,17,75150,89678,4365.55,8647,3.41,3.37,3.54,45,62,47,35,38,3827.25,-1272.25
12/18/2021 18:00,Saturday,18,77690,90291,4090.21,7769,3.42,3.38,3.54,44,61,46,34,36,3956.25,-1442.75
12/18/2021 19:00,Saturday,19,77310,89106,3929.78,7124,3.43,3.39,3.54,46,62,44,33,35,3870,-1499.58
12/18/2021 20:00,Saturday,20,76590,87468,3596.94,6543,3.44,3.4,3.54,45,63,43,32,34,3946.67,-1224.08
12/18/2021 21:00,Saturday,21,75620,85167,3266.09,5941,3.45,3.41,3.54,46,63,42,31,33,3916.67,-1292
12/18/2021 22:00,Saturday,22,73870,82026,2981.35,5423,3.46,3.42,3.53,46,63,41,30,32,4304.17,-1339.92
12/18/2021 23:00,Saturday,23,71330,78322,2841.85,5048,3.47,3.43,3.53,45,64,40,29,31,4282.67,-1145.58
12/19/2021 0:00,Sunday,0,68750,76458,2715.54,5334,3.48,3.44,3.53,46,62,37,32,31,4391.42,-1200.75
12/19/2021 1:00,Sunday,1,66920,74367,2668.81,5685,3.49,3.45,3.53,44,62,37,31,30,5090.75,-1151.67
12/19/2021 2:00,Sunday,2,65920,73387,2465.75,6168,3.5,3.46,3.53,42,62,36,31,30,5248.25,-1135.58
12/19/2021 3:00,Sunday,3,65510,73143,2259.18,6745,3.52,3.47,3.53,43,61,36,30,29,5079.08,-958.33
12/19/2021 4:00,Sunday,4,65630,73703,2066.32,7408,3.53,3.48,3.52,44,59,35,29,28,5063.92,-1076.33
12/19/2021 5:00,Sunday,5,66510,75289,1747.85,8141,3.54,3.49,3.52,43,57,34,28,28,4854,-1124.67
12/19/2021 6:00,Sunday,6,68230,78062,1651.13,9074,3.55,3.5,3.52,42,56,34,28,27,4421.58,-963.5
12/19/2021 7:00,Sunday,7,70670,81382,1551.27,10366,3.56,3.51,3.52,41,51,33,27,27,3612.92,-1147.5
12/19/2021 8:00,Sunday,8,72560,84286,1421.33,11673,3.57,3.52,3.52,40,48,33,26,27,3211.33,-1204.75
12/19/2021 9:00,Sunday,9,73500,86110,1321.04,12644,3.58,3.53,3.52,38,47,33,26,27,2994.83,-1262.5
12/19/2021 10:00,Sunday,10,73440,86630,1277.32,13298,3.59,3.54,3.52,38,45,33,29,29,3041.42,-1209.92
12/19/2021 11:00,Sunday,11,72780,86579,1214.87,14068,3.6,3.55,3.51,38,45,34,31,31,2819.83,-1285.75
12/19/2021 12:00,Sunday,12,71940,86401,1166.62,14944,3.61,3.56,3.51,40,45,35,32,33,2820.17,-1389.67
12/19/2021 13:00,Sunday,13,71150,86162,1150.54,15604,3.62,3.57,3.51,37,45,36,34,35,2689.25,-1702.58
12/19/2021 14:00,Sunday,14,70400,86189,1197.06,16039,3.63,3.58,3.51,39,45,36,35,36,2601.83,-1575.33
12/19/2021 15:00,Sunday,15,70100,87445,1426.06,16302,3.64,3.59,3.51,39,45,37,36,37,2516.75,-1678.08
12/19/2021 16:00,Sunday,16,71160,91969,1824.76,16528,3.65,3.6,3.51,36,44,36,35,37,2707.67,-1488.75
12/19/2021 17:00,Sunday,17,74660,97762,2152.41,17048,3.67,3.61,3.5,36,42,35,34,37,2521.17,-1596.42
12/19/2021 18:00,Sunday,18,78570,99627,2638.94,17707,3.68,3.62,3.5,36,40,34,33,35,2491.67,-1556
12/19/2021 19:00,Sunday,19,79090,99529,3123.33,18359,3.69,3.63,3.5,34,39,32,32,33,2485.5,-1288.92
12/19/2021 20:00,Sunday,20,78600,98684,3592.44,18907,3.7,3.64,3.5,33,38,31,32,33,2686.33,-1647
12/19/2021 21:00,Sunday,21,77350,96211,4017.26,19227,3.71,3.65,3.5,32,37,31,32,32,2668.33,-1560.67
12/19/2021 22:00,Sunday,22,75070,92563,4341.41,19148,3.72,3.66,3.5,30,36,30,31,31,2563.08,-1517.25
12/19/2021 23:00,Sunday,23,72140,88864,4455.35,18674,3.73,3.67,3.5,30,35,29,31,31,2439.08,-1029.42
12/20/2021 0:00,Monday,0,71010,87270,4431.85,17720,3.74,3.68,3.5,29,33,31,30,31,2396.58,-947.58
12/20/2021 1:00,Monday,1,69370,86269,4362.11,17828,3.74,3.68,3.51,28,33,30,30,31,2772.42,-1155.92
12/20/2021 2:00,Monday,2,68570,86319,4477.06,17538,3.74,3.68,3.52,28,32,29,29,30,2648.5,-1133.5
12/20/2021 3:00,Monday,3,68430,87275,4528.03,17023,3.75,3.68,3.53,28,31,28,30,30,2708.08,-750.67
12/20/2021 4:00,Monday,4,69200,89939,4471.74,16441,3.75,3.68,3.54,27,30,28,30,29,2316.17,-1022.17
12/20/2021 5:00,Monday,5,71530,95676,4425.98,15949,3.76,3.68,3.55,26,29,27,31,29,2110.42,-853
12/20/2021 6:00,Monday,6,75880,103559,4411.19,15509,3.76,3.67,3.56,27,29,27,30,29,1512.08,-719.42
12/20/2021 7:00,Monday,7,81100,108480,4338.04,14895,3.76,3.67,3.57,25,29,27,30,29,656.17,-933.92
12/20/2021 8:00,Monday,8,83320,107868,4120.4,14543,3.77,3.67,3.58,27,30,27,31,29,315.25,-1594
12/20/2021 9:00,Monday,9,83290,104620,3842.85,14039,3.77,3.67,3.59,27,33,29,31,29,971.42,-1504.25
12/20/2021 10:00,Monday,10,82230,101163,3702.1,13258,3.77,3.67,3.6,28,37,32,32,31,1611.17,-1748.67
12/20/2021 11:00,Monday,11,80720,98396,3560.93,12843,3.78,3.67,3.61,32,40,35,35,33,1903.67,-1790.67
12/20/2021 12:00,Monday,12,78980,96209,3519.24,12905,3.78,3.67,3.62,32,42,38,37,35,1910.17,-1878.75
12/20/2021 13:00,Monday,13,77180,94715,3222.74,12790,3.79,3.67,3.63,35,43,40,38,36,1583.58,-1815.33
12/20/2021 14:00,Monday,14,75890,93799,2930.77,12457,3.79,3.67,3.64,37,45,41,39,37,1527.17,-1805.33
12/20/2021 15:00,Monday,15,75030,94411,2722.8,11958,3.79,3.67,3.65,36,45,42,40,38,1564.42,-1676.58
12/20/2021 16:00,Monday,16,75410,97527,2929.32,11112,3.8,3.67,3.66,36,44,42,39,38,1647,-1589.17
12/20/2021 17:00,Monday,17,78560,104163,3016.4,10190,3.8,3.67,3.67,36,40,40,38,37,1379.5,-1341.75
12/20/2021 18:00,Monday,18,82250,106596,2871.87,9461,3.8,3.66,3.68,35,36,37,36,34,1415.25,-1213
12/20/2021 19:00,Monday,19,82650,106518,2764.21,8747,3.81,3.66,3.69,36,34,36,34,33,1466.08,-1275.33
12/20/2021 20:00,Monday,20,81890,105632,2663.71,8047,3.81,3.66,3.7,36,32,34,33,31,1419.17,-1286.67
12/20/2021 21:00,Monday,21,80520,103160,2537,7390,3.82,3.66,3.71,35,31,33,32,30,1671.83,-1405.5
12/20/2021 22:00,Monday,22,78160,98614,2286.98,6776,3.82,3.66,3.72,35,30,32,31,29,2313.17,-1282.58
12/20/2021 23:00,Monday,23,75080,94190,2146.07,6195,3.82,3.66,3.73,35,30,31,30,28,2827.58,-1185.92
12/21/2021 0:00,Tuesday,0,74020,92942,1890.6,4873,3.85,3.68,3.74,35,29,30,30,28,2886.67,-1123.75
12/21/2021 1:00,Tuesday,1,72210,91441,1650.52,4988,3.89,3.72,3.74,33,29,30,28,28,3217.33,-1187.58
12/21/2021 2:00,Tuesday,2,71170,90997,1515.4,5470,3.93,3.76,3.74,33,28,29,28,27,3066.92,-920.5
12/21/2021 3:00,Tuesday,3,70770,91574,1287.09,6235,3.98,3.8,3.74,32,28,28,26,26,3502.33,-847.33
12/21/2021 4:00,Tuesday,4,71320,93741,1040.5,7317,4.02,3.83,3.74,33,28,28,26,26,3210.17,-878.08
12/21/2021 5:00,Tuesday,5,73450,98701,808.05,8887,4.07,3.87,3.73,32,28,28,26,26,2546.75,-918.83
12/21/2021 6:00,Tuesday,6,77860,106306,934.04,10742,4.11,3.91,3.73,33,28,28,26,25,2089.92,-958.58
12/21/2021 7:00,Tuesday,7,83230,110930,1370.99,12511,4.16,3.95,3.73,32,28,28,26,25,1783.75,-1295.25
12/21/2021 8:00,Tuesday,8,85440,109903,1836.61,13909,4.2,3.99,3.73,33,30,28,26,26,1659.42,-1501.42
12/21/2021 9:00,Tuesday,9,85150,106260,1989.63,14970,4.25,4.03,3.73,35,34,30,27,27,1919,-1626.25
12/21/2021 10:00,Tuesday,10,83730,102794,2405.62,15292,4.29,4.07,3.73,36,38,33,31,30,1940.42,-1472.08
12/21/2021 11:00,Tuesday,11,82000,99978,3182.55,15434,4.34,4.11,3.73,39,42,37,34,33,2139.42,-1516.17
12/21/2021 12:00,Tuesday,12,80060,97930,4176.16,16241,4.38,4.15,3.73,41,44,39,37,35,2271.83,-1331
12/21/2021 13:00,Tuesday,13,78200,96605,4809.58,16803,4.43,4.19,3.73,42,46,41,38,37,2497.33,-1423.5
12/21/2021 14:00,Tuesday,14,76750,95813,5224.94,16926,4.47,4.23,3.72,44,46,43,40,38,2727.17,-1506.67
12/21/2021 15:00,Tuesday,15,75760,96228,5608.06,16788,4.51,4.27,3.72,42,47,44,40,39,2867.67,-1670.83
12/21/2021 16:00,Tuesday,16,76230,99339,6139.07,16259,4.56,4.3,3.72,42,46,43,40,39,2716.08,-1434.5
12/21/2021 17:00,Tuesday,17,79450,105276,6729.95,15412,4.6,4.34,3.72,40,44,41,39,38,2612.42,-1236.67
12/21/2021 18:00,Tuesday,18,83470,107087,7195.19,14198,4.65,4.38,3.72,40,41,39,36,36,2649.67,-1392.92
12/21/2021 19:00,Tuesday,19,84160,106720,7505.52,13055,4.69,4.42,3.72,41,40,38,34,34,2035.33,-1357.33
12/21/2021 20:00,Tuesday,20,83530,105568,7666.65,12229,4.74,4.46,3.72,40,39,37,33,33,2202.33,-1339.08
12/21/2021 21:00,Tuesday,21,82300,102761,7777.62,11324,4.78,4.5,3.72,41,38,36,31,32,2127,-1343.83
12/21/2021 22:00,Tuesday,22,80030,98124,7767.69,10429,4.83,4.54,3.72,41,38,36,30,31,2574.58,-1500.58
12/21/2021 23:00,Tuesday,23,77030,93527,7738.51,9642,4.87,4.58,3.72,40,37,36,29,30,2810.58,-1119.17
12/22/2021 0:00,Wednesday,0,73980,90729,7326.62,9635,4.87,4.58,3.72,42,40,35,28,29,3918.83,-758.67
12/22/2021 1:00,Wednesday,1,72250,88447,6894.59,9438,4.82,4.54,3.72,40,40,35,25,28,4150.75,-1023.75
12/22/2021 2:00,Wednesday,2,71340,87758,6502.25,9408,4.77,4.5,3.72,41,40,35,23,27,4093.67,-977
12/22/2021 3:00,Wednesday,3,71040,88188,6162.29,9573,4.72,4.45,3.72,42,39,34,22,26,3962.42,-966
12/22/2021 4:00,Wednesday,4,71560,90034,5740.64,10186,4.67,4.41,3.72,39,38,33,21,25,3630.83,-912.08
12/22/2021 5:00,Wednesday,5,73640,94432,5258.88,10879,4.61,4.37,3.72,40,37,33,21,24,2818,-842.96
12/22/2021 6:00,Wednesday,6,77910,101281,4642.23,11269,4.56,4.32,3.73,38,37,32,20,23,1914.42,-659
12/22/2021 7:00,Wednesday,7,83180,106934,3928.42,11129,4.51,4.28,3.73,40,36,31,19,23,1239.58,-571.67
12/22/2021 8:00,Wednesday,8,85010,106573,3320.67,11426,4.46,4.24,3.73,40,36,29,19,22,1529.25,-1264.5
12/22/2021 9:00,Wednesday,9,84400,104032,2924.64,11801,4.41,4.2,3.73,41,40,29,20,23,1745.25,-757.92
12/22/2021 10:00,Wednesday,10,82910,101503,2626.49,11267,4.36,4.15,3.73,42,44,30,21,26,2525.17,-739.5
12/22/2021 11:00,Wednesday,11,81120,99496,2488.09,9947,4.31,4.11,3.73,43,46,31,24,29,3040.92,-780.92
12/22/2021 12:00,Wednesday,12,79220,97983,2521.84,9174,4.25,4.07,3.74,45,47,31,26,32,2913.75,-807.17
12/22/2021 13:00,Wednesday,13,77610,97217,2630.93,8713,4.2,4.03,3.74,46,48,32,28,34,3056.67,-886.42
12/22/2021 14:00,Wednesday,14,76500,96720,2599.07,8160,4.15,3.98,3.74,46,48,33,30,36,3086.33,-556.58
12/22/2021 15:00,Wednesday,15,75810,97406,2590.57,7627,4.1,3.94,3.74,46,48,33,31,37,3087.25,-453.17
12/22/2021 16:00,Wednesday,16,76350,100788,2707.26,7442,4.05,3.9,3.74,43,47,33,31,37,2766.5,-611.17
12/22/2021 17:00,Wednesday,17,79350,106853,3005.1,7904,4,3.85,3.74,43,43,31,31,36,1927.25,-595.5
12/22/2021 18:00,Wednesday,18,83110,108985,3636.83,8771,3.95,3.81,3.75,38,39,29,29,34,2066.92,-555.33
12/22/2021 19:00,Wednesday,19,83700,108652,4339.53,9780,3.89,3.77,3.75,38,37,28,29,32,2314.83,-892.75
12/22/2021 20:00,Wednesday,20,83040,107731,4919.34,10790,3.84,3.73,3.75,35,35,28,29,31,2556.75,-1035.83
12/22/2021 21:00,Wednesday,21,81610,105098,5123.27,11562,3.79,3.68,3.75,34,34,27,29,31,2893.42,-1114.58
12/22/2021 22:00,Wednesday,22,79070,100783,5056.84,11978,3.74,3.64,3.75,33,33,27,29,31,3039,-1251.83
12/22/2021 23:00,Wednesday,23,75720,96543,4873.23,12241,3.69,3.6,3.75,34,32,26,29,31,3139.08,-1262.75
12/23/2021 0:00,Thursday,0,77050,93496,4936.04,12396,3.65,3.57,3.75,34,35,25,26,29,2991.08,-978.92
12/23/2021 1:00,Thursday,1,75210,92097,5061.43,12714,3.64,3.56,3.75,33,34,24,27,29,3377,-1022.83
12/23/2021 2:00,Thursday,2,74230,91822,5302.78,13010,3.63,3.55,3.75,34,32,24,26,29,3734.33,-1220.75
12/23/2021 3:00,Thursday,3,73880,92529,5487.75,13351,3.62,3.54,3.74,33,31,24,27,28,3675.08,-1048.75
12/23/2021 4:00,Thursday,4,74340,94774,5676.18,13632,3.61,3.53,3.74,33,30,23,28,28,3909.17,-1094.25
12/23/2021 5:00,Thursday,5,76200,99732,5766.12,13764,3.6,3.52,3.74,31,29,23,29,29,2935.75,-1237.83
12/23/2021 6:00,Thursday,6,80060,107236,5792.63,13564,3.59,3.51,3.73,31,29,23,29,29,2233.58,-1398.75
12/23/2021 7:00,Thursday,7,84540,111748,5807.68,12629,3.58,3.5,3.73,31,28,23,29,30,1833.75,-1289.42
12/23/2021 8:00,Thursday,8,86250,110717,5660.65,12042,3.56,3.49,3.72,31,29,24,30,30,1983.83,-1407.67
12/23/2021 9:00,Thursday,9,85880,107358,5471.38,11368,3.55,3.47,3.72,32,34,26,31,32,2140.17,-1392.42
12/23/2021 10:00,Thursday,10,84460,103821,5293.65,10182,3.54,3.46,3.72,33,37,30,33,35,2219.83,-1719.17
12/23/2021 11:00,Thursday,11,82460,100924,5470.01,8399,3.53,3.45,3.71,33,40,35,37,39,2766.83,-1865.33
12/23/2021 12:00,Thursday,12,80130,98661,5490.94,6949,3.52,3.44,3.71,34,42,38,40,42,3445.42,-1956.58
12/23/2021 13:00,Thursday,13,78050,97316,5446.92,6153,3.51,3.43,3.71,36,43,40,42,44,3771.58,-1998.17
12/23/2021 14:00,Thursday,14,76470,96442,5288.59,5491,3.5,3.42,3.7,36,44,42,44,46,3522.83,-2076.08
12/23/2021 15:00,Thursday,15,75480,96631,5295.56,5268,3.49,3.41,3.7,36,45,43,44,47,3350.75,-1867.5
12/23/2021 16:00,Thursday,16,75790,99580,5287.38,6379,3.47,3.4,3.7,35,44,43,45,47,2815.5,-1672.33
12/23/2021 17:00,Thursday,17,78590,105008,5574.29,8718,3.46,3.39,3.69,35,41,42,44,46,2177.75,-1560.17
12/23/2021 18:00,Thursday,18,81670,106649,5485.67,11094,3.45,3.38,3.69,35,37,41,42,45,1941.33,-1717.25
12/23/2021 19:00,Thursday,19,81660,106082,5392.2,12890,3.44,3.37,3.69,34,34,41,41,43,1954.33,-1649.5
12/23/2021 20:00,Thursday,20,80730,104835,5459.85,14188,3.43,3.36,3.68,33,33,41,40,43,1925.5,-1621.58
12/23/2021 21:00,Thursday,21,79150,101913,5367.13,15292,3.42,3.35,3.68,33,34,42,39,42,2411.25,-1564.92
12/23/2021 22:00,Thursday,22,76460,97064,5363.38,15915,3.41,3.34,3.67,34,33,42,38,42,2516.08,-1584.92
12/23/2021 23:00,Thursday,23,72960,92393,5497.49,16091,3.4,3.33,3.67,34,33,43,38,42,2584,-1656
12/24/2021 0:00,Friday,0,73860,81300,5549.73,17875,3.38,3.32,3.67,34,36,46,34,42,3007.75,-1388.25
12/24/2021 1:00,Friday,1,71530,78613,5754.83,17887,3.37,3.31,3.66,33,37,46,34,41,2911,-1275.75
12/24/2021 2:00,Friday,2,70120,77143,5932.04,17754,3.36,3.3,3.66,35,38,46,34,41,2922,-1610.92
12/24/2021 3:00,Friday,3,69310,76653,5982.99,17581,3.35,3.28,3.66,35,39,46,34,41,3211.5,-1821.08
12/24/2021 4:00,Friday,4,69170,77424,6152.31,17712,3.34,3.27,3.65,31,38,45,34,41,3182.92,-1646.5
12/24/2021 5:00,Friday,5,70020,79881,6379.2,18242,3.33,3.26,3.65,30,38,45,35,41,2791.67,-1830.42
12/24/2021 6:00,Friday,6,71780,83761,6520.56,18782,3.32,3.25,3.65,33,39,44,37,41,2684.83,-1988.17
12/24/2021 7:00,Friday,7,73960,87541,6744.62,19034,3.31,3.24,3.64,33,38,44,38,42,2539.75,-1995.25
12/24/2021 8:00,Friday,8,75720,89785,6713.34,18940,3.29,3.23,3.64,34,39,44,40,42,2602.83,-2038.25
12/24/2021 9:00,Friday,9,76390,91150,6577.6,18576,3.28,3.22,3.63,34,43,45,42,44,2570.25,-2172.83
12/24/2021 10:00,Friday,10,76190,91408,6603.1,17733,3.27,3.21,3.63,35,48,47,44,46,2478.5,-2076.17
12/24/2021 11:00,Friday,11,75050,90786,6511.73,16472,3.26,3.2,3.63,38,52,49,47,49,2873.83,-1960.17
12/24/2021 12:00,Friday,12,73290,89557,6586.77,15013,3.25,3.19,3.62,39,55,50,49,51,3525.83,-2127.33
12/24/2021 13:00,Friday,13,71440,88381,6552.52,13664,3.24,3.18,3.62,38,57,52,50,53,3448.42,-2321.92
12/24/2021 14:00,Friday,14,69950,87614,6619.78,12615,3.23,3.17,3.62,40,59,53,52,54,3727.58,-2330.58
12/24/2021 15:00,Friday,15,69050,87571,6677.34,11820,3.22,3.16,3.61,41,59,53,53,54,3510.17,-2247.25
12/24/2021 16:00,Friday,16,68910,89742,6779.06,11356,3.2,3.15,3.61,39,58,53,54,54,3318.92,-2285.83
12/24/2021 17:00,Friday,17,69750,94048,7115.29,11220,3.19,3.14,3.61,39,54,53,54,54,3279.25,-2097.58
12/24/2021 18:00,Friday,18,70020,93909,7243.14,11323,3.18,3.13,3.6,37,51,52,53,53,2988.58,-2237.25
12/24/2021 19:00,Friday,19,68590,92351,7225.31,11518,3.17,3.12,3.6,38,49,52,53,52,2558.75,-2294.92
12/24/2021 20:00,Friday,20,67380,91166,7242.12,11501,3.16,3.1,3.6,37,47,52,52,51,2401.25,-1867.83
12/24/2021 21:00,Friday,21,66740,89605,7218.4,11305,3.15,3.09,3.59,37,47,53,52,51,2353.17,-1410.42
12/24/2021 22:00,Friday,22,65630,87040,7306.55,11093,3.14,3.08,3.59,37,48,53,52,51,2988.58,-1606.33
12/24/2021 23:00,Friday,23,63990,83555,7074.59,11065,3.13,3.07,3.58,37,48,54,53,50,3020.25,-1360.75
12/25/2021 0:00,Saturday,0,60950,71670,6520.51,12872,3.11,3.06,3.58,37,53,56,54,50,3546.67,-1682.5
12/25/2021 1:00,Saturday,1,58910,69132,6090.2,12623,3.1,3.05,3.58,36,52,56,53,50,3894.25,-1927.42
12/25/2021 2:00,Saturday,2,57680,67774,5749.93,12050,3.09,3.04,3.57,38,51,56,53,49,4013.67,-2038.25
12/25/2021 3:00,Saturday,3,57120,67286,5213.37,11497,3.08,3.03,3.57,38,52,56,51,49,3975.92,-1801.5
12/25/2021 4:00,Saturday,4,57020,67846,4550.71,10668,3.07,3.02,3.57,38,53,57,51,48,3984.42,-1723
12/25/2021 5:00,Saturday,5,57650,69650,4165.14,9636,3.06,3.01,3.56,38,53,57,49,47,3877.92,-1534.58
12/25/2021 6:00,Saturday,6,59100,72274,4073.66,8592,3.05,3,3.56,40,53,57,47,47,3652.92,-1558.5
12/25/2021 7:00,Saturday,7,60970,75223,3989.89,7513,3.04,2.99,3.56,40,53,57,46,46,3749.83,-1845.5
12/25/2021 8:00,Saturday,8,62880,77362,3965.58,6492,3.02,2.98,3.55,40,53,57,45,45,3787.08,-1989.17
12/25/2021 9:00,Saturday,9,64460,78704,3709.62,5504,3.01,2.97,3.55,41,56,57,43,45,3624,-1735.17
12/25/2021 10:00,Saturday,10,65580,79180,3314,4602,3,2.96,3.54,41,59,57,43,46,3698.42,-1972.17
12/25/2021 11:00,Saturday,11,66040,78691,3029.37,3969,2.99,2.95,3.54,42,62,58,43,47,3890.25,-2356.58
12/25/2021 12:00,Saturday,12,65990,77325,2486.31,3339,2.98,2.94,3.54,42,65,58,44,48,3237.75,-2372.83
12/25/2021 13:00,Saturday,13,65770,75716,2207.25,2913,2.97,2.93,3.53,43,67,58,45,49,3203.58,-2115.25
12/25/2021 14:00,Saturday,14,65600,74814,2165.47,2935,2.96,2.91,3.53,46,68,58,46,50,3303.75,-1770.67
12/25/2021 15:00,Saturday,15,65680,74930,2179.31,3023,2.95,2.9,3.53,46,67,57,46,50,3140.83,-1826.92
12/25/2021 16:00,Saturday,16,66470,76243,2190.68,3038,2.93,2.89,3.52,47,67,56,45,50,3442.58,-1816.58
12/25/2021 17:00,Saturday,17,68730,79668,2045.75,3293,2.92,2.88,3.52,48,66,55,44,48,3232,-1532.42
12/25/2021 18:00,Saturday,18,70790,81205,1808.49,3779,2.91,2.87,3.52,48,64,53,41,46,3375.83,-1953.67
12/25/2021 19:00,Saturday,19,70620,81499,1655.2,4134,2.9,2.86,3.51,48,63,52,39,44,3684,-1790.67
12/25/2021 20:00,Saturday,20,69890,81573,1617.48,4348,2.89,2.85,3.51,47,62,50,38,42,4480.92,-1479.25
12/25/2021 21:00,Saturday,21,68820,80577,1680.81,4694,2.88,2.84,3.51,49,62,49,37,41,4596.17,-1480.42
12/25/2021 22:00,Saturday,22,67000,78303,1672.06,5074,2.87,2.83,3.5,48,61,48,35,40,4829.67,-1340.83
12/25/2021 23:00,Saturday,23,64540,74920,1735.62,5164,2.86,2.82,3.5,49,61,47,35,39,4539.33,-1196.08
12/26/2021 0:00,Sunday,0,61490,71107,1767.82,2890,2.84,2.81,3.49,51,61,47,31,38,5071.08,-1615.17
12/26/2021 1:00,Sunday,1,59750,69060,1779.11,3205,2.83,2.8,3.49,50,60,46,31,37,5935.75,-1747.92
12/26/2021 2:00,Sunday,2,58760,68050,1737.82,3848,2.82,2.79,3.49,50,60,46,31,37,6700.25,-1702.67
12/26/2021 3:00,Sunday,3,58350,67752,1716.33,4730,2.81,2.78,3.48,48,58,45,29,36,6787.67,-1890.83
12/26/2021 4:00,Sunday,4,58370,68261,1557.26,5711,2.8,2.77,3.48,47,56,44,29,36,6181.17,-1816.33
12/26/2021 5:00,Sunday,5,59010,69601,1398.47,6437,2.79,2.76,3.48,46,54,43,29,35,5684.58,-1622.33
12/26/2021 6:00,Sunday,6,60370,72033,1274.26,7059,2.78,2.75,3.47,45,52,42,29,35,5178.5,-1335.58
12/26/2021 7:00,Sunday,7,62180,74787,1239.83,7638,2.77,2.73,3.47,44,51,42,29,34,5222.25,-1414
12/26/2021 8:00,Sunday,8,63810,77110,1244.13,8928,2.75,2.72,3.47,44,50,42,29,34,4925.25,-1234.17
