Date,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,GS-PIQ: PJM-E Demand Forecast (Mod) Multi-Day (Details)(4354)-MW,GS-PIQ: MISO Demand Forecast (Zonal Sum) Multi-Day (Details)(47581)-MW,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows Exports 5Min(6553)-MW
8/15/2021 7:00,-0.2604511076642505,-0.33598814497968105,-0.7188259192006705,1.1472483837361234,1.2697036549270195,0.9177443745345493,0.7448833484856561,0.9272146943314288,-0.4424047660691386
8/15/2021 8:00,-0.1849194139772565,-0.37471303433371816,-0.8100303346873566,1.2201932796648676,1.2249516225731885,0.9227288272527493,0.8154059577791445,0.951932119532958,-0.44059340995945756
8/15/2021 9:00,-0.08794123852561135,-0.24321455938236414,-0.7970343147300595,1.1058893871222448,1.1306450331806248,0.9621856394444709,0.8955687734960712,1.0351616809967323,-0.6839330729811363
8/15/2021 10:00,0.046641240548011095,0.0030697013367389954,-0.42713158238815596,1.1550971802275714,1.0720180647192037,0.9278679237736988,0.9791359694087125,1.077155569510751,-0.9622079815656622
8/15/2021 11:00,0.1525362863341631,0.2716368035766437,0.1725544419650207,1.2684231797599916,0.9928985154139834,0.8874445319598565,0.9887973841588891,1.0730904115691382,-1.0020920642591766
8/15/2021 12:00,0.2218089137332038,0.5687949565503596,0.5524453025355608,1.2573511283877992,0.870370654082643,0.837622953299587,0.9670040002292911,1.0505553949257664,-0.8639457137610672
8/15/2021 13:00,0.33979275899314115,0.8059606086496454,0.7567046431245618,1.3318320399572798,0.839157849472,0.8053419264577654,0.9707534327308868,1.0907912016156813,-0.8683809797817955
8/15/2021 14:00,0.42987933084854246,0.9837120747964173,0.8592767638966088,1.340191866752747,0.8341388694909919,0.7941049619683518,0.9495284805240319,1.029596522247171,-0.5980180422119398
8/15/2021 15:00,0.4617302259765811,1.0933791991568913,0.9239268050325475,1.4231234640148203,0.8150794822922501,0.8105780768690503,0.9580059364579984,1.029692838494974,-0.544407279606234
8/15/2021 16:00,0.37172646153605243,1.0220778328546443,0.9487956749602346,1.4261091774358279,0.7670405784211763,0.7899181008861339,0.9564546137076037,1.0117027047689857,-0.42638702966197156
8/15/2021 17:00,0.20294179403454943,0.8748509898240426,0.9199664791308194,1.397593230834957,0.8281841470751641,0.8150944529137094,0.9677102585624417,1.0212832604536053,-0.31775680722081173
8/15/2021 18:00,0.1863214707812055,0.7904260632205812,0.8678657594466035,1.23825264838716,0.8595763264183317,0.8554493375009528,0.9553194286983574,1.050021561148514,-0.4231100549192879
8/15/2021 19:00,0.23540362571669762,0.7302197670007528,0.8250526434802948,1.2177834554571665,0.9250167447695937,0.8443407322150744,0.977991477686368,1.0226790930491654,-0.4423291677829654
8/15/2021 20:00,0.18549211840677263,0.6276698011269293,0.7970126403520466,1.2775108458423718,0.9525221435240787,0.8920162802302595,0.9774214485442464,1.032424091731102,-0.5044249094130875
8/15/2021 21:00,0.06628440042903008,0.6639215974363656,0.7757018675937816,1.2021903931025604,1.0110690817703414,0.8467499689355842,0.9421184552943705,1.053653118217367,-0.6959043381912473
8/15/2021 22:00,0.18047057243003725,0.6264717718785552,0.6768634660093065,1.170343162364097,1.031784498410749,0.8677256574996411,0.8848870068291951,0.9997500231944283,-0.1400297817236739
8/15/2021 23:00,0.14443504706188295,0.40428563978009285,0.5091522412433052,1.2436993397104419,1.0847688560638173,0.9187729506266594,0.8475700598853538,1.0186979540111103,0.5201614710748979
8/16/2021 0:00,0.15582227456041137,0.24051613804251748,0.3740251531541677,1.1348477034144329,1.1112336019988274,0.9077128783256527,0.8497119972419049,0.9765356703782674,1.1583592833256298
8/16/2021 1:00,0.19060978849534096,0.02771838499276038,0.12040913720675032,1.1454435512487355,1.2520907019207188,1.0582784659364726,0.9393922967598833,1.0222482388542433,0.7845237741013394
8/16/2021 2:00,0.161656306919502,-0.14344209149185855,-0.015021098135093362,1.1084330054761098,1.2349594472855379,1.0494795856489314,0.9253011573461412,1.021787059968047,0.6475063698857012
8/16/2021 3:00,0.14637469876300327,-0.29712043498590957,-0.11436293558239681,1.1014980249697162,1.2705597946994283,1.0833643865075058,0.8835578174213882,0.9590184796848364,0.6296561983696809
8/16/2021 4:00,0.10967957157955385,-0.3881380907708944,-0.23731657030194783,1.1082313650506008,1.3079605787622344,1.0992988641765211,0.8663113700817695,0.9972909548472014,0.8329132790618758
8/16/2021 5:00,-0.019982845874873076,-0.5123075694597472,-0.32900250158389377,1.0655168356564788,1.2874049751850838,1.0753464886125093,0.8546298531492035,0.9770649702665964,0.9380204835147301
8/16/2021 6:00,-0.2461196405058045,-0.6155987596480325,-0.39008728086769184,1.075923048419029,1.2967541736361534,1.1019642531969713,0.8759822138091466,1.0072699023957168,0.8988214251062604
8/16/2021 7:00,-0.16538008545295516,-0.6177753048482761,-0.47546187947923807,1.0579810894586972,1.232092685373617,1.101302677595145,0.8509428356883999,0.9799376934120426,0.9177370920520711
8/16/2021 8:00,-0.011470651009129194,-0.4770265019685456,-0.45135317376610623,1.120555224399727,1.1586780307059723,1.0470517425891583,0.9283309911949912,1.005152280753229,0.5440161771464854
8/16/2021 9:00,0.14729802082572999,-0.1256359072845531,-0.2655821121031007,1.0374400577260832,1.0347398803396195,0.9622154863372876,0.9483562529668944,1.0434812483219673,0.044760275170016864
8/16/2021 10:00,0.35385782542653194,0.18116818877318286,0.13259324486368831,1.1094092159274835,0.9587719659175686,0.862844640925014,1.0383312812939436,1.0813135661399733,-0.05025786547521517
8/16/2021 11:00,0.5015085220589641,0.41089358014217686,0.6067177493231148,1.128591176234775,0.85481801131174,0.8240803455972251,0.9993321795841489,1.0871014515919457,0.010396129410319746
8/16/2021 12:00,0.6227386804520212,0.5410191390561012,0.8311423883709838,1.119416610855823,0.7974925047537245,0.7650069276028506,1.0340360442100738,1.0636351393263395,-0.009771636414987753
8/16/2021 13:00,0.7104626545938529,0.6099282949665172,0.9371764006498592,1.1222386434237075,0.8154001861356891,0.7360705985071353,1.000323763471598,1.0672662554739687,0.15306859214353047
8/16/2021 14:00,0.7434124624650279,0.6625233689284893,1.0222492563417216,1.0779888738682355,0.8144318009163245,0.7387104467438835,0.9787208431120458,1.095612351564835,0.2197277741516181
8/16/2021 15:00,0.7333049515648502,0.6942929025787039,1.054718676770805,1.0669234150962603,0.8008068168734832,0.7062105747020322,1.019307399929664,1.055091677318519,0.4293017224587062
8/16/2021 16:00,0.7001650731661913,0.6763044570980447,1.060924697842886,0.9711338462442112,0.8167348146171468,0.745232751024311,1.000068018609149,1.0763057555389866,0.5047576992495771
8/16/2021 17:00,0.5751951067663016,0.6026007617306978,1.0312809965225842,0.9982098481659226,0.7711309548271676,0.7763842439709885,0.9613710395250665,1.084000854410839,0.7442652479578165
8/16/2021 18:00,0.5339032248331628,0.5476128914298042,0.9548742275958682,0.9969928227972031,0.8549957981981727,0.7792669483107342,0.9927026646373814,1.0679629466846494,0.6349419499027333
8/16/2021 19:00,0.5254064094125872,0.49753880526945266,0.9143129103489706,0.9210919978597821,0.93151251704879,0.8209511946576676,1.0214123817078773,1.126875783854871,0.4678580369106248
